feed,title,long_url,short_url
ArXiv,Computational Discovery of Energy-Efficient Heat Treatment for Microstructure Design using Deep Reinforcement Learning,https://arxiv.org/abs/2209.11259v1,
ArXiv,Minimizing Human Assistance: Augmenting a Single Demonstration for Deep Reinforcement Learning,https://arxiv.org/abs/2209.11275v1,
ArXiv,On Efficient Reinforcement Learning for Full-length Game of StarCraft II,https://arxiv.org/abs/2209.11553v1,
ArXiv,Quantification before Selection: Active Dynamics Preference for Robust Reinforcement Learning,https://arxiv.org/abs/2209.11596v1,
ArXiv,"Unified Algorithms for RL with Decision-Estimation Coefficients: No-Regret, PAC, and Reward-Free Learning",https://arxiv.org/abs/2209.11745v1,
ArXiv,Stochastic Inverse Reinforcement Learning,https://arxiv.org/abs/1905.08513v8,
ArXiv,Real-time Adversarial Perturbations against Deep Reinforcement Learning Policies: Attacks and Defenses,https://arxiv.org/abs/2106.08746v4,
ArXiv,Learning State Representations via Retracing in Reinforcement Learning,https://arxiv.org/abs/2111.12600v2,
ArXiv,Domain Adapting Deep Reinforcement Learning for Real-world Speech Emotion Recognition,https://arxiv.org/abs/2207.12248v2,
ArXiv,Deep Reinforcement Learning for Cryptocurrency Trading: Practical Approach to Address Backtest Overfitting,https://arxiv.org/abs/2209.05559v3,
