feed,title,long_url,short_url
LitCovid,A neonate born to an infected COVID-19 mother was tested positive just 24 hours after its birth,https://pubmed.ncbi.nlm.nih.gov/33821189,
LitCovid,"Covid-19 laryngectomized patients care, on field experience, and considerations",https://pubmed.ncbi.nlm.nih.gov/33821187,
LitCovid,"Designing a multicenter registry of COVID-19 and other respiratory infections in Fars, Iran",https://pubmed.ncbi.nlm.nih.gov/33820582,
LitCovid,The relationship between in-person voting and COVID-19: Evidence from the Wisconsin primary,https://pubmed.ncbi.nlm.nih.gov/33821123,
LitCovid,For the church community after COVID-19,https://pubmed.ncbi.nlm.nih.gov/33821023,
LitCovid,How SARS-CoV-2 Transformed the Clinical Laboratory: Challenges and Lessons Learned,https://pubmed.ncbi.nlm.nih.gov/33822967,
LitCovid,"Multisystem Inflammatory Syndrome in Adults after Mild SARS-CoV-2 Infection, Japan",https://pubmed.ncbi.nlm.nih.gov/33821784,
LitCovid,COVID-19 vs influenza viruses: A cockroach optimized deep neural network classification approach,https://pubmed.ncbi.nlm.nih.gov/33821096,
LitCovid,Navigating Complexity in a Global Pandemic: The Effects of COVID-19 on Children and Young People with Disability and Their Families in Australia,https://pubmed.ncbi.nlm.nih.gov/33821041,
LitCovid,Covid-19: a view from the sidelines,https://pubmed.ncbi.nlm.nih.gov/33821162,
LitCovid,Economic lessons for COVID-19 pandemic policies,https://pubmed.ncbi.nlm.nih.gov/33821048,
LitCovid,Validation of the COVID-19 Indoor Test by Phylagen for Detection of SARS-CoV-2 Virus on Stainless Steel Surfaces AOAC Performance Tested MethodSM 122004,https://pubmed.ncbi.nlm.nih.gov/33822087,
LitCovid,Asymptomatic SARS-CoV-2 infection- Incidental findings on FDG PET/CT,https://pubmed.ncbi.nlm.nih.gov/33820742,
LitCovid,An overview of basic molecular biology of SARS-CoV-2 and current COVID-19 prevention strategies,https://pubmed.ncbi.nlm.nih.gov/33821222,
LitCovid,"An impact study of COVID-19 on six different industries: Automobile, energy and power, agriculture, education, travel and tourism and consumer electronics",https://pubmed.ncbi.nlm.nih.gov/33821074,
LitCovid,OncoAlert Round Table Discussions: The Global COVID-19 Experience,https://pubmed.ncbi.nlm.nih.gov/33822643,
LitCovid,Cardiac magnetic resonance findings in coronavirus disease 2019,https://pubmed.ncbi.nlm.nih.gov/33821185,
LitCovid,From grieving to healing: moving forward a year after COVID-19,https://pubmed.ncbi.nlm.nih.gov/33823030,
LitCovid,The Impact of COVID-19 on Oral Surgery Training,https://pubmed.ncbi.nlm.nih.gov/33821171,
LitCovid,Transmission analysis of COVID-19 with discrete time imported cases: Tianjin and Chongqing as cases,https://pubmed.ncbi.nlm.nih.gov/33821224,
LitCovid,Impacts of the COVID-19 pandemic on mammals at tourism destinations: a systematic review,https://pubmed.ncbi.nlm.nih.gov/33821078,
LitCovid,A study on fractional COVID-19 disease model by using Hermite wavelets,https://pubmed.ncbi.nlm.nih.gov/33821070,
LitCovid,The FDA and the COVID-19: A political economy perspective,https://pubmed.ncbi.nlm.nih.gov/33821046,
