feed,title,long_url,short_url
ArXiv,Fed-Equilibrium Framework for Topological Pareto Control in Robust and Fair Clinical Federated Learning,https://arxiv.org/abs/2609.11937,
ArXiv,Efficient AI Model Deployment Using Quantization Analysis Tool,https://arxiv.org/abs/2609.11954,
ArXiv,Estimating Pedestrian Volumes from GIS-Derived Built-Environment Features: A Machine Learning Framework,https://arxiv.org/abs/2609.12173,
ArXiv,LatentVerse: A Framework for Understanding Shared and Modality-Specific Information in Multimodal Latent Representations,https://arxiv.org/abs/2609.12364,
ArXiv,A Differentially Private Federated Proximal Optimization Framework for Customer Churn Prediction in Heterogeneous Federated Telecom Networks,https://arxiv.org/abs/2609.12470,
ArXiv,Efficient Vision-Language-Action Management and Serving for Robot Factories,https://arxiv.org/abs/2609.12075,
ArXiv,Agentic TCAD Calibration Workflow for Oxide Semiconductor Transistors,https://arxiv.org/abs/2609.12184,
ArXiv,BRIDGE-EEG: Bridging Self-Supervised Pretraining and Efficient Deployment for Cross-Dataset EEG Classification,https://arxiv.org/abs/2609.12218,
ArXiv,AIM: A Privacy-Aware Interoperable Memory Framework for Multi-Agent Multi-User LLM Systems,https://arxiv.org/abs/2609.12320,
ArXiv,HoliBench: A Cross-Platform Benchmarking and Deployment Toolkit for Foundation Models in CPS-IoT Applications,https://arxiv.org/abs/2609.12412,
ArXiv,Prism-SQA: An Interpretable and Adaptable Neural Framework for Surface Electromyography Quality Assessment,https://arxiv.org/abs/2609.12724,
ArXiv,What Drives Recovery in Agentic Text-to-Cypher? LAST-CQ: An LLM Agent Self-Refinement Framework,https://arxiv.org/abs/2609.12746,
ArXiv,"Same Encoder, Different Winner: A Paired-View Framework for Cell Painting Encoder Evaluation",https://arxiv.org/abs/2609.12761,
ArXiv,A unified self-supervised framework for single-frame Fresnel CDI and overlapped ptychography,https://arxiv.org/abs/2602.21361,
ArXiv,A Multimodal Explainable Deep Learning Framework for Alzheimer's Disease Diagnosis using 3D Magnetic Resonance Imaging and Clinical Data,https://arxiv.org/abs/2609.12410,
