feed,title,long_url,short_url
ArXiv:econ,Encompassing Tests for Value at Risk and Expected Shortfall Multi-Step Forecasts based on Inference on the Boundary,https://arxiv.org/abs/2009.07341v1,
ArXiv:econ,Manipulation-Robust Regression Discontinuity Design,https://arxiv.org/abs/2009.07551v1,
ArXiv:econ,Economic Complexity and Growth: Can value-added exports better explain the link?,https://arxiv.org/abs/2009.07599v1,
ArXiv:econ,The direct and indirect effect of CAP support on farm income enhancement:a farm-based econometric analysis,https://arxiv.org/abs/2009.07684v1,
ArXiv:econ,Latent Dirichlet Allocation Models for World Trade Analysis,https://arxiv.org/abs/2009.07727v1,
ArXiv:econ,"At What Level Should One Cluster Standard Errors in Paired Experiments, and in Stratified Experiments with Small Strata?",https://arxiv.org/abs/1906.00288v6,
ArXiv:econ,"Meaningful causal decompositions in health equity research: definition, identification, and estimation through a weighting framework",https://arxiv.org/abs/1909.10060v3,
ArXiv:econ,Manipulable outcomes within the class of scoring voting rules,https://arxiv.org/abs/1911.09173v2,
ArXiv:econ,Guarantees in Fair Division: general or monotone preferences,https://arxiv.org/abs/1911.10009v3,
ArXiv:econ,Supply Network Formation and Fragility,https://arxiv.org/abs/2001.03853v3,
