feed,title,long_url,short_url
ArXiv,Empowering the Future Workforce: Prioritizing Education for the AI-Accelerated Job Market,https://arxiv.org/abs/2503.09613,
ArXiv,"Complementarity, Augmentation, or Substitutivity? The Impact of Generative Artificial Intelligence on the U.S. Federal Workforce",https://arxiv.org/abs/2503.09637,
ArXiv,Edge AI-Powered Real-Time Decision-Making for Autonomous Vehicles in Adverse Weather Conditions,https://arxiv.org/abs/2503.09638,
ArXiv,Edge AI for Real-time Fetal Assessment in Rural Guatemala,https://arxiv.org/abs/2503.09659,
ArXiv,Augmenting Teamwork through AI Agents as Spatial Collaborators,https://arxiv.org/abs/2503.09794,
ArXiv,Un-Straightening Generative AI: How Queer Artists Surface and Challenge the Normativity of Generative AI Models,https://arxiv.org/abs/2503.09805,
ArXiv,Generative AI for Named Entity Recognition in Low-Resource Language Nepali,https://arxiv.org/abs/2503.09822,
ArXiv,Who Are You Behind the Screen? Implicit MBTI and Gender Detection Using Artificial Intelligence,https://arxiv.org/abs/2503.09853,
ArXiv,Media and responsible AI governance: a game-theoretic and LLM analysis,https://arxiv.org/abs/2503.09858,
ArXiv,AI Rivalry as a Craft: How Resisting and Embracing Generative AI Reshape Writing Professions,https://arxiv.org/abs/2503.09901,
ArXiv,Developing and Evaluating an AI-Assisted Prediction Model for Unplanned Intensive Care Admissions following Elective Neurosurgery using Natural Language Processing within an Electronic Healthcare Record System,https://arxiv.org/abs/2503.09927,
ArXiv,UVE: Are MLLMs Unified Evaluators for AI-Generated Videos?,https://arxiv.org/abs/2503.09949,
ArXiv,ExtremeAIGC: Benchmarking LMM Vulnerability to AI-Generated Extremist Content,https://arxiv.org/abs/2503.09964,
ArXiv,Detecting Dataset Bias in Medical AI: A Generalized and Modality-Agnostic Auditing Framework,https://arxiv.org/abs/2503.09969,
ArXiv,"Beyond Human: Cognitive and Physical Augmentation through AI, Robotics, and XR -- Opportunities and Risks",https://arxiv.org/abs/2503.09987,
ArXiv,AI-assisted 3D Preservation and Reconstruction of Temple Arts,https://arxiv.org/abs/2503.10031,
ArXiv,AI-assisted Early Detection of Pancreatic Ductal Adenocarcinoma on Contrast-enhanced CT,https://arxiv.org/abs/2503.10068,
ArXiv,AhaRobot: A Low-Cost Open-Source Bimanual Mobile Manipulator for Embodied AI,https://arxiv.org/abs/2503.10070,
ArXiv,Red Teaming Contemporary AI Models: Insights from Spanish and Basque Perspectives,https://arxiv.org/abs/2503.10192,
ArXiv,Understanding and Supporting Peer Review Using AI-reframed Positive Summary,https://arxiv.org/abs/2503.10264,
ArXiv,Short-term AI literacy intervention does not reduce over-reliance on incorrect ChatGPT recommendations,https://arxiv.org/abs/2503.10556,
ArXiv,Helping the Helper: Supporting Peer Counselors via AI-Empowered Practice and Feedback,https://arxiv.org/abs/2305.08982,
ArXiv,Accelerating Flood Warnings by 10 Hours: The Power of River Network Topology in AI-enhanced Flood Forecasting,https://arxiv.org/abs/2410.05536,
