feed,title,long_url,short_url
LitCovid,Universal Bacterium-Vectored COVID-19 Vaccine Expressing Early SARS-CoV-2 Conserved Proteins Cross-Protects Against Late Variants in Hamsters,https://pubmed.ncbi.nlm.nih.gov/40573964,
LitCovid,Post COVID-19 Pulmonary Pseudotumor That Regressed Without Surgery,https://pubmed.ncbi.nlm.nih.gov/40575401,
LitCovid,"SARS-CoV-2 sublineages recovered from southern Brazilian cases during Omicron wave in 2023, early introduction of JN.1",https://pubmed.ncbi.nlm.nih.gov/40570671,
LitCovid,Clinical Features and Outcomes of Patients with Full Spectrum of COVID-19 Severity and Concomitant Herpesvirus Reactivation,https://pubmed.ncbi.nlm.nih.gov/40572110,
LitCovid,Successful salvage therapy of ruxolitinib on interstitial pneumonia after long COVID or post-COVID-19 syndrome with follicular lymphoma: two case reports and literature review,https://pubmed.ncbi.nlm.nih.gov/40575972,
LitCovid,"Alpha to JN.1 variants: SARS-CoV-2 genomic analysis unfolding its various lineages/sublineages evolved in Chhattisgarh, India from 2020 to 2024",https://pubmed.ncbi.nlm.nih.gov/40575649,
LitCovid,The Intersection of SARS-CoV-2 and Diabetes,https://pubmed.ncbi.nlm.nih.gov/40572277,
LitCovid,Droplet Digital PCR or Real-Time PCR as a Method for Quantifying SARS-CoV-2 RNA in Plasma-Is There a Difference?,https://pubmed.ncbi.nlm.nih.gov/40573363,
LitCovid,Rates of SARS-CoV-2 Breakthrough Infection or Severe COVID-19 and Associated Risk Factors After Primary and Booster Vaccination Against COVID-19 in the Netherlands,https://pubmed.ncbi.nlm.nih.gov/40573895,
LitCovid,"Effects of colchicine, interferon beta, IVIG, tocilizumab and corticosteroids on COVID-19 patient survival from all presently available published clinical trials: A narrative review",https://pubmed.ncbi.nlm.nih.gov/40575740,
LitCovid,Management of critically Ill COVID-19 patients: Exploring the potential of morphine and assessing disadvantages of acetaminophen,https://pubmed.ncbi.nlm.nih.gov/40575757,
LitCovid,"Behavioral Dynamics, Genomic Insights, and Social Drivers of SARS-CoV-2 Waves and Variants in Cali, Colombia (2020-2023)",https://pubmed.ncbi.nlm.nih.gov/40573391,
LitCovid,Long COVID and Biomarker Dysregulation-A Shift Toward Immune Exhaustion?,https://pubmed.ncbi.nlm.nih.gov/40572685,
LitCovid,"Genomic and demographic characterization of SARS-CoV-2 infections within early Omicron cluster, Western Sri Lanka",https://pubmed.ncbi.nlm.nih.gov/40575635,
LitCovid,Evolving SARS-CoV-2 Vaccines: From Current Solutions to Broad-Spectrum Protection,https://pubmed.ncbi.nlm.nih.gov/40573967,
LitCovid,"Ethnic Comparisons of Spike-Specific CD4+ T Cells, Serological Responses, and Neutralizing Antibody Titers Against SARS-CoV-2 Variants",https://pubmed.ncbi.nlm.nih.gov/40573938,
LitCovid,National study on pediatric acute encephalopathy in Japan (April 2020 to October 2023): Insights from the third study,https://pubmed.ncbi.nlm.nih.gov/40570505,
LitCovid,Identification of Clinical and Genomic Features Associated with SARS-CoV-2 Reinfections,https://pubmed.ncbi.nlm.nih.gov/40573431,
LitCovid,Longitudinal Immunoprofiling of the CD8(+) T-Cell Response in SARS-CoV-2 mRNA Vaccinees and COVID-19 Patients,https://pubmed.ncbi.nlm.nih.gov/40573882,
LitCovid,Long-Term Immuno-Response and Risk of Breakthrough Infection After SARS-CoV-2 Vaccination in Kidney Transplantation,https://pubmed.ncbi.nlm.nih.gov/40573897,
LitCovid,Examining rhabdomyolysis-related acute kidney injury in COVID-19 patients and its comparison to other acute kidney injury types,https://pubmed.ncbi.nlm.nih.gov/40575634,
LitCovid,Speech-language Telepractice Services During the COVID-19 Lockdown: Perspectives from Parents in Malaysia,https://pubmed.ncbi.nlm.nih.gov/40575142,
LitCovid,A Case of Graves' Disease Exacerbation Triggered by BNT162b2 Vaccination,https://pubmed.ncbi.nlm.nih.gov/40575205,
LitCovid,Bacteriome Signature in SARS-CoV-2-Infected Patients Correlates with Increased Gut Permeability and Systemic Inflammatory Cytokines,https://pubmed.ncbi.nlm.nih.gov/40572294,
LitCovid,"Antiviral Intervention of COVID-19: Linkage of Disease Severity with Genetic Markers FGB (rs1800790), NOS3 (rs2070744) and TMPRSS2 (rs12329760)",https://pubmed.ncbi.nlm.nih.gov/40573382,
LitCovid,"Real-World Effectiveness of Boosting Against Omicron Hospitalization in Older Adults, Stratified by Frailty",https://pubmed.ncbi.nlm.nih.gov/40573896,
LitCovid,Dihydrotanshinone I targets the spike N-terminal domain to inhibit SARS-CoV-2 entry and spike-induced inflammation,https://pubmed.ncbi.nlm.nih.gov/40570554,
LitCovid,Humoral and Cellular Immune Responses to SARS-CoV-2 in Participants with Head and Neck Cancer,https://pubmed.ncbi.nlm.nih.gov/40573439,
LitCovid,Quantifying all-cause healthcare resource utilization and costs of children with mild-to-moderate long COVID in France,https://pubmed.ncbi.nlm.nih.gov/40574623,
LitCovid,Soap scum in drainage during the COVID-19 pandemic,https://pubmed.ncbi.nlm.nih.gov/40571254,
LitCovid,Adverse Events After COVID-19 Vaccination Between Pregnant and Nonpregnant Women,https://pubmed.ncbi.nlm.nih.gov/40575989,
LitCovid,SARS-CoV-2 (MA10) Infection Aggravates Cerebrovascular Pathology in Endothelial Nitric Oxide Synthase-Deficient Mice,https://pubmed.ncbi.nlm.nih.gov/40573374,
LitCovid,Delayed Viral Clearance Accompanied by Early Impaired Humoral and Virus-Specific T-Cell Response in Patients with Coronavirus Disease 2019 and Interstitial Lung Disease,https://pubmed.ncbi.nlm.nih.gov/40573986,
LitCovid,SARS-CoV-2 Receptor Binding Domain (RBD) Protein-Protein Conjugate Induces Similar or Better Antibody Responses as Spike mRNA in Rhesus Macaques,https://pubmed.ncbi.nlm.nih.gov/40573979,
LitCovid,COVID-19 management in patients with comorbid conditions,https://pubmed.ncbi.nlm.nih.gov/40575645,
LitCovid,Real-time monitoring of excess mortality under a new endemic regime,https://pubmed.ncbi.nlm.nih.gov/40575909,
LitCovid,Risk of COVID-19 infection among frontline healthcare workers during the COVID-19 pandemic,https://pubmed.ncbi.nlm.nih.gov/40575632,
LitCovid,"Validation of a Traditional Medicine, Achyrocline satureioides Infusion, for the Improvement of Mild Respiratory Infection Symptoms: A Randomized, Placebo-Controlled and Open-Label Clinical Trial",https://pubmed.ncbi.nlm.nih.gov/40573256,
LitCovid,The mechanism for GTP-mediated RNA capping by the SARS-CoV-2 NiRAN domain remains unresolved,https://pubmed.ncbi.nlm.nih.gov/40570834,
LitCovid,Emergence and transmission dynamics of the FY.4 Omicron variant in Kenya,https://pubmed.ncbi.nlm.nih.gov/40574750,
LitCovid,"Impact of lifting school mask mandates on community SARS-CoV-2 cases, hospitalizations, and deaths: a retrospective observational study",https://pubmed.ncbi.nlm.nih.gov/40575098,
LitCovid,Body Mass Index and COVID-19: An Overview Among an Italian Multicentric Cohort of Healthcare Workers in the Pre- and Post-Vaccination Eras-ORCHESTRA Project,https://pubmed.ncbi.nlm.nih.gov/40573991,
LitCovid,Papain-like protease of SARS-CoV-2 inhibits dsRNA-induced type I interferon response partly by cleaving TBK1,https://pubmed.ncbi.nlm.nih.gov/40570639,
LitCovid,Steroid Pulse Therapy Leads to Secondary Infections and Poor Outcomes in Patients with Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) in Intensive Care Units: A Retrospective Cohort Study,https://pubmed.ncbi.nlm.nih.gov/40573413,
LitCovid,Cardiopulmonary Effects of COVID-19 Vaccination: A Comprehensive Narrative Review,https://pubmed.ncbi.nlm.nih.gov/40573879,
LitCovid,Nasal Emulgel's Role in Preventing Coronavirus Infection,https://pubmed.ncbi.nlm.nih.gov/40574108,
LitCovid,Mucosal and Serum Neutralization Immune Responses Elicited by COVID-19 mRNA Vaccination in Vaccinated and Breakthrough-Infection Individuals: A Longitudinal Study from Louisville Cohort,https://pubmed.ncbi.nlm.nih.gov/40573890,
LitCovid,Safety and Immunogenicity of a Modified Self-Amplifying Ribonucleic Acid (saRNA) Vaccine Encoding SARS-CoV-2 Spike Glycoprotein in SARS-CoV-2 Seronegative and Seropositive Ugandan Individuals,https://pubmed.ncbi.nlm.nih.gov/40573884,
LitCovid,Integrative Computational Modeling of Distinct Binding Mechanisms for Broadly Neutralizing Antibodies Targeting SARS-CoV-2 Spike Omicron Variants: Balance of Evolutionary and Dynamic Adaptability in Shaping Molecular Determinants of Immune Escape,https://pubmed.ncbi.nlm.nih.gov/40573332,
LitCovid,Durability of Antibody Responses to SARS-CoV-2 Vaccination over 12 Months in Pediatric Inflammatory Bowel Disease,https://pubmed.ncbi.nlm.nih.gov/40573880,
LitCovid,Syndromic Testing in the Pandemic Era and Beyond: Rapid Detection for Respiratory Infections in Istanbul,https://pubmed.ncbi.nlm.nih.gov/40573366,
LitCovid,Associations between organizational factors and mental health outcomes: Insights from Vietnamese frontline healthcare workers in COVID-19 field hospitals,https://pubmed.ncbi.nlm.nih.gov/40570579,
LitCovid,VITT Pathophysiology: An Update,https://pubmed.ncbi.nlm.nih.gov/40573981,
LitCovid,Risk of severe outcomes from COVID-19 in comorbid populations in the Omicron era: a systematic review and meta-analysis,https://pubmed.ncbi.nlm.nih.gov/40571116,
LitCovid,Association Between Initial Symptoms and Clinical Outcomes in COVID-19,https://pubmed.ncbi.nlm.nih.gov/40575188,
LitCovid,Bias in control selection associated with the use of rapid tests in influenza vaccine effectiveness studies,https://pubmed.ncbi.nlm.nih.gov/40574484,
