feed,title,long_url,short_url
ArXiv:econ,The Identity Fragmentation Bias,https://arxiv.org/abs/2008.12849v1,
ArXiv:econ,Implication of Natal Care and Maternity Leave on Child Morbidity: Evidence from Ghana,https://arxiv.org/abs/2008.12910v1,
ArXiv:econ,Proportional Participatory Budgeting with Cardinal Utilities,https://arxiv.org/abs/2008.13276v1,
ArXiv:econ,A Myopic Adjustment Process for Mean Field Games with Finite State and Action Space,https://arxiv.org/abs/2008.13420v1,
ArXiv:econ,Optimal Border Control during the Re-opening Phase of the COVID-19 Pandemic,https://arxiv.org/abs/2008.13561v1,
ArXiv:econ,Causal Inference in Possibly Nonlinear Factor Models,https://arxiv.org/abs/2008.13651v1,
ArXiv:econ,Reviewing climate change and agricultural market competitiveness,https://arxiv.org/abs/2008.13726v1,
ArXiv:econ,Equitable voting rules,https://arxiv.org/abs/1811.01227v4,
ArXiv:econ,Dynamically optimal treatment allocation using Reinforcement Learning,https://arxiv.org/abs/1904.01047v3,
ArXiv:econ,A Projection Framework for Testing Shape Restrictions That Form Convex Cones,https://arxiv.org/abs/1910.07689v2,
ArXiv:econ,Convex Relaxation Based Locational Marginal Prices,https://arxiv.org/abs/1910.10673v2,
ArXiv:econ,Economic complexity of prefectures in Japan,https://arxiv.org/abs/2002.05785v2,
ArXiv:econ,Ensemble Forecasting for Intraday Electricity Prices: Simulating Trajectories,https://arxiv.org/abs/2005.01365v3,
ArXiv:econ,A Semiparametric Network Formation Model with Unobserved Linear Heterogeneity,https://arxiv.org/abs/2007.05403v2,
