feed,title,long_url,short_url
MX,First drug for hepatitis D has been approved by european commission,https://medicalxpress.com/news/2020-08-drug-hepatitis-d-european-commission.html,https://j.mp/31lzarZ
MX,Tested positive for COVID-19? Here's what happens next – and why day 5 is crucial,https://medicalxpress.com/news/2020-08-positive-covid-day-crucial.html,https://j.mp/30tKCST
MX,Locking down shape-shifting spike protein aids development of COVID-19 vaccine,https://medicalxpress.com/news/2020-08-shape-shifting-spike-protein-aids-covid-.html,https://j.mp/2XqusIf
MX,German-Chinese coronavirus vaccine trial begins in China,https://medicalxpress.com/news/2020-08-german-chinese-coronavirus-vaccine-trial-china.html,https://j.mp/31moedp
MX,"Amsterdam, Rotterdam order use of masks in busy streets",https://medicalxpress.com/news/2020-08-amsterdam-rotterdam-masks-busy-streets.html,https://j.mp/2DlppBS
MX,"Virginia first state to try pandemic app from Apple, Google",https://medicalxpress.com/news/2020-08-virginia-state-pandemic-app-apple.html,https://j.mp/3fzvtUq
MX,Lockdown re-imposed in Scottish city over virus 'cluster',https://medicalxpress.com/news/2020-08-lockdown-re-imposed-scottish-city-virus.html,https://j.mp/33v9Lyw
MX,Telemedicine provider Teledoc to spend $18.5B on Livongo,https://medicalxpress.com/news/2020-08-telemedicine-teledoc-185b-livongo.html,https://j.mp/30tg4kg
MX,A lottery for ventilators,https://medicalxpress.com/news/2020-08-lottery-ventilators.html,https://j.mp/2XxWVMd
MX,Taste bud cells might not be a target of SARS-CoV-2,https://medicalxpress.com/news/2020-08-bud-cells-sars-cov-.html,https://j.mp/2C6d1oY
MX,The yin and yang of inflammation controlled by a single molecule,https://medicalxpress.com/news/2020-08-yin-yang-inflammation-molecule.html,https://j.mp/2Dn1B0C
MX,Tracking the movement of mosquito stowaways,https://medicalxpress.com/news/2020-08-tracking-movement-mosquito-stowaways.html,https://j.mp/3ics0Ny
MX,These dogs are trained to sniff out the coronavirus. Most have a 100% success rate,https://medicalxpress.com/news/2020-08-dogs-coronavirus-success.html,https://j.mp/3ibTUcg
MX,"Masks mandates have major impact, study finds",https://medicalxpress.com/news/2020-08-masks-mandates-major-impact.html,https://j.mp/3ic2Deu
MX,Implications of serology testing in Canada,https://medicalxpress.com/news/2020-08-implications-serology-canada.html,https://j.mp/30A1SGt
MX,Boosting immune system a potential treatment strategy for COVID-19,https://medicalxpress.com/news/2020-08-boosting-immune-potential-treatment-strategy.html,https://j.mp/33qHnxH
MX,Sweden eschewed lockdowns. It's too early to be certain it was wrong,https://medicalxpress.com/news/2020-08-sweden-eschewed-lockdowns-early-wrong.html,https://j.mp/30xtc8e
MX,Gut microbes shape our antibodies before we are infected by pathogens,https://medicalxpress.com/news/2020-08-gut-microbes-antibodies-infected-pathogens.html,https://j.mp/3a0QztC
