feed,title,long_url,short_url
PubMed,"[BMC Med] Assessing the impacts of COVID-19 vaccination programme's timing and speed on health benefits, cost-effectiveness, and relative affordability in 27 African countries",https://pubmed.ncbi.nlm.nih.gov/36882868,
PubMed,"[Hum Genomics] Association between interleukin-10 gene polymorphisms (rs1800871, rs1800872, and rs1800896) and severity of infection in different SARS-CoV-2 variants",https://pubmed.ncbi.nlm.nih.gov/36882862,
PubMed,[Psychooncology] Quality of Life of early-stage breast-cancer patients diagnosed with COVID-19 in the first three waves of the epidemic treated in the Spanish region of Navarre,https://pubmed.ncbi.nlm.nih.gov/36882856,
PubMed,[BMC Med Inform Decis Mak] Machine learning prediction for COVID-19 disease severity at hospital admission,https://pubmed.ncbi.nlm.nih.gov/36882829,
PubMed,[BMC Public Health] Time of leaving work pregnancy results during COVID-19 pandemic. The MOACC-19 cohort from Spain.,https://pubmed.ncbi.nlm.nih.gov/36882824,
PubMed,[J Occup Environ Med] Incidence and Predictors of COVID-19 Infection in Prison Healthcare Workers,https://pubmed.ncbi.nlm.nih.gov/36882811,
PubMed,[BMC Pulm Med] Three-month follow-up after severe COVID-19 infection: are chest CT results associated with respiratory outcomes and respiratory recovery in COVID-19 patients?,https://pubmed.ncbi.nlm.nih.gov/36882791,
PubMed,[BMC Health Serv Res] Exploration of how primary care models influence job satisfaction among primary care providers during the COVID-19 pandemic in New Brunswick: a descriptive and comparative study,https://pubmed.ncbi.nlm.nih.gov/36882756,
PubMed,[BMC Public Health] Impacts of COVID-19 crisis and some related factors on the mental health of 37150 Vietnamese students: a cross-sectional online study,https://pubmed.ncbi.nlm.nih.gov/36882752,
PubMed,[BMC Biotechnol] Comparison of vector elements and process conditions in transient and stable suspension HEK293 platforms using SARS-CoV-2 receptor binding domain as a model protein,https://pubmed.ncbi.nlm.nih.gov/36882740,
PubMed,[BMC Infect Dis] Risk factors of pneumothorax and pneumomediastinum in COVID-19: a matched case-control study,https://pubmed.ncbi.nlm.nih.gov/36882735,
PubMed,[BMC Infect Dis] A case of SARS-CoV-2 Omicron reinfection resulting in a significant immunity boost in a paediatric patient affected by B-cell acute lymphoblastic leukemia,https://pubmed.ncbi.nlm.nih.gov/36882724,
PubMed,"[BMC Public Health] ""If people are hesitant at all, you just want a really big front door"": a rapid qualitative interview study on the Luton COVID-19 vaccination outreach clinics",https://pubmed.ncbi.nlm.nih.gov/36882718,
PubMed,[BMC Psychiatry] Prevalence and factors associated with insomnia among medical students in China during the COVID-19 pandemic: characterization and associated factors,https://pubmed.ncbi.nlm.nih.gov/36882710,
PubMed,[BMC Public Health] The COVID-19 pandemic's true death toll in Iran after two years: an interrupted time series analysis of weekly all-cause mortality data,https://pubmed.ncbi.nlm.nih.gov/36882708,
