feed,title,long_url,short_url
ArXiv:cs,Epidemic Exposure Notification with Smartwatch: A Proximity-Based Privacy-Preserving Approach,https://arxiv.org/abs/2007.04399v1,
ArXiv:cs,Searching for Efficient Architecture for Instrument Segmentation in Robotic Surgery,https://arxiv.org/abs/2007.04449v1,
ArXiv:cs,"Deform, Cut and Tear a skinned model using Conformal Geometric Algebra",https://arxiv.org/abs/2007.04464v1,
ArXiv:cs,Towards Unsupervised Learning for Instrument Segmentation in Robotic Surgery with Cycle-Consistent Adversarial Networks,https://arxiv.org/abs/2007.04505v1,
ArXiv:cs,On the Reliability and Generalizability of Brain-inspired Reinforcement Learning Algorithms,https://arxiv.org/abs/2007.04578v1,
ArXiv:cs,Incorporating social opinion in the evolution of an epidemic spread,https://arxiv.org/abs/2007.04619v1,
ArXiv:cs,Inertial Measurements for Motion Compensation in Weight-bearing Cone-beam CT of the Knee,https://arxiv.org/abs/2007.04655v1,
ArXiv:cs,Pollen13K: A Large Scale Microscope Pollen Grain Image Dataset,https://arxiv.org/abs/2007.04690v1,
ArXiv:cs,Brain Tumor Anomaly Detection via Latent Regularized Adversarial Network,https://arxiv.org/abs/2007.04734v1,
ArXiv:cs,JBFnet -- Low Dose CT Denoising by Trainable Joint Bilateral Filtering,https://arxiv.org/abs/2007.04754v1,
ArXiv:cs,Low Dose CT Denoising via Joint Bilateral Filtering and Intelligent Parameter Optimization,https://arxiv.org/abs/2007.04768v1,
ArXiv:cs,Automated Chest CT Image Segmentation of COVID-19 Lung Infection based on 3D U-Net,https://arxiv.org/abs/2007.04774v1,
ArXiv:cs,Modelling the Distribution of 3D Brain MRI using a 2D Slice VAE,https://arxiv.org/abs/2007.04780v1,
ArXiv:cs,Training of Deep Learning Neuro-Skin Neural Network,https://arxiv.org/abs/2007.04796v1,
ArXiv:cs,Medical Instrument Detection in Ultrasound-Guided Interventions: A Review,https://arxiv.org/abs/2007.04807v1,
ArXiv:cs,Attention or memory? Neurointerpretable agents in space and time,https://arxiv.org/abs/2007.04862v1,
ArXiv:cs,A Neuro-inspired Theory of Joint Human-Swarm Interaction,https://arxiv.org/abs/2007.04882v1,
ArXiv:cs,Patient-Specific Domain Adaptation for Fast Optical Flow Based on Teacher-Student Knowledge Transfer,https://arxiv.org/abs/2007.04928v1,
ArXiv:cs,Novel Subtypes of Pulmonary Emphysema Based on Spatially-Informed Lung Texture Learning,https://arxiv.org/abs/2007.04978v1,
ArXiv:cs,A Survey of Biological Building Blocks for Synthetic Molecular Communication Systems,https://arxiv.org/abs/1901.02221v3,
ArXiv:cs,Efficient convolutional neural networks for multi-planar lung nodule detection: improvement on small nodule identification,https://arxiv.org/abs/2001.04537v2,
ArXiv:cs,A 3D-1D coupled blood flow and oxygen transport model to generate microvascular networks,https://arxiv.org/abs/2001.07186v4,
ArXiv:cs,Cortical surface registration using unsupervised learning,https://arxiv.org/abs/2004.04617v2,
ArXiv:cs,Weakly supervised multiple instance learning histopathological tumor segmentation,https://arxiv.org/abs/2004.05024v3,
ArXiv:cs,Towards an Effective and Efficient Deep Learning Model for COVID-19 Patterns Detection in X-ray Images,https://arxiv.org/abs/2004.05717v4,
ArXiv:cs,Learning to Understand Child-directed and Adult-directed Speech,https://arxiv.org/abs/2005.02721v3,
ArXiv:cs,KiU-Net: Towards Accurate Segmentation of Biomedical Images using Over-complete Representations,https://arxiv.org/abs/2006.04878v2,
ArXiv:cs,COVID-ABS: An Agent-Based Model of COVID-19 Epidemic to Simulate Health and Economic Effects of Social Distancing Interventions,https://arxiv.org/abs/2006.10532v2,
ArXiv:cs,Interpretable Deep Models for Cardiac Resynchronisation Therapy Response Prediction,https://arxiv.org/abs/2006.13811v2,
ArXiv:cs,Multiple Expert Brainstorming for Domain Adaptive Person Re-identification,https://arxiv.org/abs/2007.01546v2,
ArXiv:cs,Estimation of Ground Contacts from Human Gait by a Wearable Inertial Measurement Unit using machine learning,https://arxiv.org/abs/2007.02433v2,
ArXiv:cs,A Vision-based Social Distancing and Critical Density Detection System for COVID-19,https://arxiv.org/abs/2007.03578v2,
ArXiv:cs,Segmentation of Pulmonary Opacification in Chest CT Scans of COVID-19 Patients,https://arxiv.org/abs/2007.03643v2,
