feed,title,long_url,short_url
RS,Common Variable Immunodeficiency (CVID) with Granulomatous Interstitial Lung Disease (GLILD) and SARS COVID-19 Infection: Case Report and Review of Literature,https://www.researchsquare.com/article/rs-493851/latest,https://j.mp/3tEgXBS
RS,Two Interventions to Provide Support to Long-Term Care Facilities During the Covid-19 Pandemic,https://www.researchsquare.com/article/rs-505572/latest,https://j.mp/3vYoexV
RS,Drug-Induced Liver Injury Associated with Lopinavir- Ritonavir in Patients with COVID-19: A Disproportionality Analysis of U.S. Food and Drug Administration Adverse Event Reporting System (FAERS) Data,https://www.researchsquare.com/article/rs-490285/latest,https://j.mp/3tFlhAP
RS,Pregnancy with Atypical Pulmonary Tuberculosis During the COVID-19 Outbreak: A Case Report,https://www.researchsquare.com/article/rs-487294/latest,https://j.mp/2RNH4cd
RS,Evaluating The Implementation of A National COVID-19 Hospital Guideline In Wales,https://www.researchsquare.com/article/rs-477444/latest,https://j.mp/3fhmids
RS,Delayed Cutaneous Hypersensitivity Reaction to Vaxzevria (ChAdOx1-S) Vaccine against SARS-CoV-2,https://www.researchsquare.com/article/rs-464753/latest,https://j.mp/3eCjBUs
RS,Consideration of Trade-offs Regarding COVID-19 Containment Measures in the United States,https://www.researchsquare.com/article/rs-491588/latest,https://j.mp/2RNH4Jf
RS,Per-Covid-19: A Benchmark Database For Covid-19 Percentage Prediction From CT-scans,https://www.researchsquare.com/article/rs-491375/latest,https://j.mp/3tyT0vS
RS,"The impact of intervention to the incidence of natural focus diseases during the outbreak of COVID-19 in Jiangsu Province, China",https://www.researchsquare.com/article/rs-476224/latest,https://j.mp/3blM2UF
RS,Patients With Several Clinical Presentations By SARS-CoV2 Showed A Dramatic Decrease Of Antibodies,https://www.researchsquare.com/article/rs-491222/latest,https://j.mp/3oaosze
