feed,title,long_url,short_url
ArXiv,Becoming Good at AI for Good,https://arxiv.org/abs/2104.11757v1,
ArXiv,Explainable Artificial Intelligence Reveals Novel Insight into Tumor Microenvironment Conditions Linked with Better Prognosis in Patients with Breast Cancer,https://arxiv.org/abs/2104.12021v1,
ArXiv,The 5th AI City Challenge,https://arxiv.org/abs/2104.12233v1,
ArXiv,Causal Learning for Socially Responsible AI,https://arxiv.org/abs/2104.12278v1,
ArXiv,The Myth of Complete AI-Fairness,https://arxiv.org/abs/2104.12544v1,
ArXiv,The Effects of Air Quality on the Spread of the COVID-19. An Artificial Intelligence Approach,https://arxiv.org/abs/2104.12546v1,
ArXiv,A Framework for Ethical AI at the United Nations,https://arxiv.org/abs/2104.12547v1,
ArXiv,"Artificial Intelligence Based Prognostic Maintenance of Renewable Energy Systems: A Review of Techniques, Challenges, and Future Research Directions",https://arxiv.org/abs/2104.12561v1,
ArXiv,Understanding and Avoiding AI Failures: A Practical Guide,https://arxiv.org/abs/2104.12582v1,
ArXiv,AI Poincar\'e: Machine Learning Conservation Laws from Trajectories,https://arxiv.org/abs/2011.04698v2,
ArXiv,Mitigating belief projection in explainable artificial intelligence via Bayesian Teaching,https://arxiv.org/abs/2102.03919v2,
ArXiv,A Novel Interaction-based Methodology Towards Explainable AI with Better Understanding of Pneumonia Chest X-ray Images,https://arxiv.org/abs/2104.12672v1,
