feed,title,long_url,short_url
ArXiv,The Three Ghosts of Medical AI: Can the Black-Box Present Deliver?,https://arxiv.org/abs/2012.06000v1,
ArXiv,xRAI: Explainable Representations through AI,https://arxiv.org/abs/2012.06006v1,
ArXiv,Artificial Intelligence & Cooperation,https://arxiv.org/abs/2012.06034v1,
ArXiv,The Rise of AI-Driven Simulators: Building a New Crystal Ball,https://arxiv.org/abs/2012.06049v1,
ArXiv,Interdisciplinary Approaches to Understanding Artificial Intelligence's Impact on Society,https://arxiv.org/abs/2012.06057v1,
ArXiv,"Next Wave Artificial Intelligence: Robust, Explainable, Adaptable, Ethical, and Accountable",https://arxiv.org/abs/2012.06058v1,
ArXiv,Artificial Intelligence for COVID-19 Detection -- A state-of-the-art review,https://arxiv.org/abs/2012.06310v1,
ArXiv,"The Why, What and How of Artificial General Intelligence Chip Development",https://arxiv.org/abs/2012.06338v1,
ArXiv,An AI-Assisted Design Method for Topology Optimization Without Pre-Optimized Training Data,https://arxiv.org/abs/2012.06384v1,
ArXiv,AIforCOVID: predicting the clinical outcomes in patients with COVID-19 applying AI to chest-X-rays. An Italian multicentre study,https://arxiv.org/abs/2012.06531v1,
ArXiv,Future Trends for Human-AI Collaboration: A Comprehensive Taxonomy of AI/AGI Using Multiple Intelligences and Learning Styles,https://arxiv.org/abs/2008.04793v4,
