feed,title,long_url,short_url
ArXiv,"FORCE-Bench: A Benchmark, Dataset, and Evaluation Harness for Agentic AI in Enterprise Finance",https://arxiv.org/abs/2607.19409,
ArXiv,ChainWatch: A Kill Chain-Aligned Sequential Detection Framework for Multi-Step Attacks in MCP-Based AI Agent Systems,https://arxiv.org/abs/2607.19432,
ArXiv,The Chronos Vulnerability: A Taxonomy of Temporal Persistence and Memory-Based Deception in Agentic AI,https://arxiv.org/abs/2607.19433,
ArXiv,Building Trust in Autonomous Commerce: A Verifiable Global Event Timeline and AI-Ready Fraud Intelligence Layer,https://arxiv.org/abs/2607.19436,
ArXiv,"Predictive Extrema, Unprofitable Policies: An AI-Assisted Audit of Candle-Based Binance Spot Timing Models",https://arxiv.org/abs/2607.19453,
ArXiv,"Detect Early, Escalate Rarely: Anytime Detection of AI-Generated Video from the Compressed Bitstream",https://arxiv.org/abs/2607.19476,
ArXiv,Do Co-Located AI Training Jobs Synchronize? Load-Dependent Throttling as a Coupling Mechanism for Phase-Locking Behind a Shared Power Cap,https://arxiv.org/abs/2607.19638,
ArXiv,A Human-AI Teaming Framework for Deep Reinforcement Learning-Based Voltage Regulation in Distribution Networks,https://arxiv.org/abs/2607.19667,
ArXiv,A Diagnostic Evaluation Framework for AI-Generated Cover Songs Using Music-Theoretic and Acoustic Features,https://arxiv.org/abs/2607.19688,
ArXiv,Did Alice Do Wrong? Cross-Cultural Differences in Student Perceptions of Generative AI Use in University Computing Education,https://arxiv.org/abs/2607.19699,
ArXiv,AI-Increased Talent Retention Strategies: Fostering Long-Term Employee Engagement and Development in Talent Management,https://arxiv.org/abs/2607.19733,
ArXiv,Neuro-Symbolic AI for Korean Criminal Law: Sentencing Prediction and Document Drafting,https://arxiv.org/abs/2607.19740,
ArXiv,Clinical Pathways as Safety Specifications for Physical AI in Hospital Wards,https://arxiv.org/abs/2607.19827,
ArXiv,Know Your Agent: Reconnaissance-Driven Pentesting of AI Agents,https://arxiv.org/abs/2607.19837,
ArXiv,A Framework of User Experience Principles for Human-AI Agent Interaction in the Workplace,https://arxiv.org/abs/2607.19941,
ArXiv,Time Series Network Utilization KPI Forecasting Using Advanced AI/ML Models,https://arxiv.org/abs/2607.19974,
ArXiv,What Does the Credential Still Certify? Cognitive Stewardship for AI-Mediated Education,https://arxiv.org/abs/2607.19988,
ArXiv,Are Attributions of Consciousness to AI Chatbots Epistemically Innocent?,https://arxiv.org/abs/2607.20001,
ArXiv,Taming the Security-Energy Paradox: A Green AI Approach to Optimized Android Malware Detection,https://arxiv.org/abs/2607.20003,
ArXiv,Experiential Versus Instructional Approaches for Eliciting Metacognitive Awareness in AI-Assisted Learning: A Short-Term Longitudinal Study,https://arxiv.org/abs/2607.20047,
ArXiv,TRUST-ESD: A Risk-Calibrated and Governance-Aware AI Framework for Enterprise Strategic Decision Support Under Uncertainty,https://arxiv.org/abs/2607.20065,
ArXiv,"Development of an automated, reliable, and clinically meaningful artificial intelligence (AI) tool for diagnosing cardiac disease from conventional cardiovascular magnetic resonance (CMR) images",https://arxiv.org/abs/2607.20087,
ArXiv,Ascend to Science: Exploration of AI Chips for Scientific Computing,https://arxiv.org/abs/2607.20120,
ArXiv,Back to Back with a Copy: A Computational Analysis of AI-Generated Visual Contemporary Art Pastiches,https://arxiv.org/abs/2607.20127,
ArXiv,Proceedings of The Fourth International Workshop on eXplainable AI for the Arts (XAIxArts 4),https://arxiv.org/abs/2607.20131,
ArXiv,Formal Foundations for Known Good Reliable Die Screening in Chiplet-Based AI Systems-on-Chip,https://arxiv.org/abs/2607.20141,
ArXiv,The Ethics of Autonomous AI Agents for Offensive Security,https://arxiv.org/abs/2607.20255,
ArXiv,Don't Trust the Label: License Laundering in AI Supply Chains,https://arxiv.org/abs/2607.20300,
ArXiv,Understanding Generative AI-mediated User Engagement with Academic Library Resources,https://arxiv.org/abs/2607.20328,
ArXiv,Generative AI floods and dilutes the market for books,https://arxiv.org/abs/2607.20349,
ArXiv,FMRP-LEAN: A HIPAA-Compliant AI-Augmented LIMS Architecture for End-to-End Clinical Assay Workflow Optimization,https://arxiv.org/abs/2607.20382,
