feed,title,long_url,short_url
MX,How to 'build back better' health habits after the pandemic year,https://medicalxpress.com/news/2021-05-health-habits-pandemic-year.html,https://j.mp/3fv4MUk
MX,Want to reduce your depression risk? Wake up an hour earlier,https://medicalxpress.com/news/2021-05-depression-hour-earlier.html,https://j.mp/3wD168A
MX,Blood oxygen levels could explain why memory loss is an early symptom of Alzheimer's,https://medicalxpress.com/news/2021-05-blood-oxygen-memory-loss-early.html,https://j.mp/3yNzy2n
MX,Tooth loss may affect ability to carry out everyday tasks,https://medicalxpress.com/news/2021-05-tooth-loss-affect-ability-everyday.html,https://j.mp/3p0cMjc
MX,Lower-fat diet key to women's liver health following weight-loss surgery,https://medicalxpress.com/news/2021-05-lower-fat-diet-key-women-liver.html,https://j.mp/3c2L0xb
MX,Many of us could carry extra fat due to a change in a single gene,https://medicalxpress.com/news/2021-05-extra-fat-due-gene.html,https://j.mp/3c12Kct
MX,UK authorizes use of J&J vaccine as virus cases edge up,https://medicalxpress.com/news/2021-05-uk-shot-johnson-covid-vaccine.html,https://j.mp/3vC2nNi
MX,European regulators OK Pfizer vaccine for children 12-15,https://medicalxpress.com/news/2021-05-european-pfizer-vaccine-children-.html,https://j.mp/3p1vhDH
MX,Poll finds herd immunity in U.S. possible by summer,https://medicalxpress.com/news/2021-05-poll-herd-immunity-summer.html,https://j.mp/3fVypNg
MX,Simple protocol can improve medicinal treatment for opioid addiction,https://medicalxpress.com/news/2021-05-simple-protocol-medicinal-treatment-opioid.html,https://j.mp/3yHPlQ6
MX,Researchers show how air pollution may contribute to loss of smell,https://medicalxpress.com/news/2021-05-air-pollution-contribute-loss.html,https://j.mp/3vIOq05
MX,Providing more low-value care doesn't lead to higher patient experience ratings,https://medicalxpress.com/news/2021-05-low-value-doesnt-higher-patient.html,https://j.mp/3fs4SMn
MX,Online pharmacy lab finds benzene in 78 sunscreen products,https://medicalxpress.com/news/2021-05-online-pharmacy-lab-benzene-sunscreen.html,https://j.mp/3uuP7bM
MX,To culture or not to culture: New tool helps decide—and lowers antibiotic use,https://medicalxpress.com/news/2021-05-culture-tool-decideand-lowers-antibiotic.html,https://j.mp/3yKHCRc
MX,Moving one step closer to personalized anesthesia,https://medicalxpress.com/news/2021-05-closer-personalized-anesthesia.html,https://j.mp/3oXmJhp
