feed,title,long_url,short_url
ArXiv,Ethics-Based Auditing to Develop Trustworthy AI,https://arxiv.org/abs/2105.00002v1,
ArXiv,Ethical Implementation of Artificial Intelligence to Select Embryos in In Vitro Fertilization,https://arxiv.org/abs/2105.00060v1,
ArXiv,AI-enabled Efficient and Safe Food Supply Chain,https://arxiv.org/abs/2105.00333v1,
ArXiv,Vehicle Emissions Prediction with Physics-Aware AI Models: Preliminary Results,https://arxiv.org/abs/2105.00375v1,
ArXiv,AI-Assisted MAC for Reconfigurable Intelligent Surface-Aided Wireless Networks: Challenges and Opportunities,https://arxiv.org/abs/2105.00437v1,
ArXiv,An Examination of Fairness of AI Models for Deepfake Detection,https://arxiv.org/abs/2105.00558v1,
ArXiv,Explaining how your AI system is fair,https://arxiv.org/abs/2105.00667v1,
ArXiv,Watch-And-Help: A Challenge for Social Perception and Human-AI Collaboration,https://arxiv.org/abs/2010.09890v2,
ArXiv,Becoming Good at AI for Good,https://arxiv.org/abs/2104.11757v2,
ArXiv,Introducing the Partitioned Equivalence Test: Artificial Intelligence in Automatic Passenger Counting Validation,https://arxiv.org/abs/2104.09697v3,
